Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code,Gender,Name,City,State Code,State_x,Zip Code,Country_x,Continent,Birthday,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Square Meters
1456058,4,12/26/2018,20190101,1765668,0,613,7,USD,Male,William Doherty,Saint Louis,MO,Missouri,63114,United States,North America,7/19/1999,WWI Projector 720p LCD56 Black,Wide World Importers,Black,$321.44 ,$699.00 ,305,Projectors & Screens,3,Computers,0
1456058,5,12/26/2018,20190101,1765668,0,432,5,USD,Male,William Doherty,Saint Louis,MO,Missouri,63114,United States,North America,7/19/1999,Adventure Works Desktop PC1.80 ED182 Brown,Adventure Works,Brown,$254.86 ,$499.90 ,303,Desktops,3,Computers,0
1456058,6,12/26/2018,20190101,1765668,0,1582,3,USD,Male,William Doherty,Saint Louis,MO,Missouri,63114,United States,North America,7/19/1999,SV DVD 48 DVD Storage Binder M50 Black,Southridge Video,Black,$8.27 ,$17.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1456071,1,12/26/2018,20181231,475105,0,1719,10,EUR,Female,Nicole Thalberg,Lüdinghausen,NW,Nordrhein-Westfalen,59348,Germany,Europe,1/22/1992,MGS Zoo Tycoon 2: Marine Mania Expansion Pack M270,Tailspin Toys,Black,$32.25 ,$70.13 ,702,Download Games,7,Games and Toys,0
1456071,2,12/26/2018,20181231,475105,0,437,7,EUR,Female,Nicole Thalberg,Lüdinghausen,NW,Nordrhein-Westfalen,59348,Germany,Europe,1/22/1992,Adventure Works Desktop PC1.80 ED182 White,Adventure Works,White,$254.86 ,$499.90 ,303,Desktops,3,Computers,0
1456071,3,12/26/2018,20181231,475105,0,207,6,EUR,Female,Nicole Thalberg,Lüdinghausen,NW,Nordrhein-Westfalen,59348,Germany,Europe,1/22/1992,Litware Home Theater System 5.1 Channel M516 Black,Litware,Black,$266.26 ,$579.00 ,203,Home Theater System,2,TV and Video,0
1456071,4,12/26/2018,20181231,475105,0,1591,1,EUR,Female,Nicole Thalberg,Lüdinghausen,NW,Nordrhein-Westfalen,59348,Germany,Europe,1/22/1992,SV DVD 55DVD Storage Binder M56 Silver,Southridge Video,Silver,$5.82 ,$12.66 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1456073,1,12/26/2018,20181228,1664155,0,1595,1,USD,Female,Michaela Williams,Silverdale,WA,Washington,98383,United States,North America,3/2/1983,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Red,$7.58 ,$22.89 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1456073,2,12/26/2018,20181228,1664155,0,1545,7,USD,Female,Michaela Williams,Silverdale,WA,Washington,98383,United States,North America,3/2/1983,The Phone Company PDA Phone Unlocked 3.5 inches M530 Silver,The Phone Company,Silver,$123.24 ,$268.00 ,504,Smart phones & PDAs,5,Cell phones,0
1456073,3,12/26/2018,20181228,1664155,0,2493,8,USD,Female,Michaela Williams,Silverdale,WA,Washington,98383,United States,North America,3/2/1983,Cigarette Lighter Adapter for Contoso Phones E110 Red,Contoso,Red,$12.74 ,$24.99 ,505,Cell phones Accessories,5,Cell phones,0
1457000,1,12/27/2018,20190101,1279342,0,498,1,USD,Male,Harold Valdez,New York,NY,New York,10016,United States,North America,4/21/1941,Adventure Works LCD17W E203 Black,Adventure Works,Black,$65.77 ,$129.00 ,304,Monitors,3,Computers,0
1457000,2,12/27/2018,20190101,1279342,0,867,2,USD,Male,Harold Valdez,New York,NY,New York,10016,United States,North America,4/21/1941,Contoso Wireless Laser Mouse M55 White,Contoso,White,$32.19 ,$69.99 ,308,Computers Accessories,3,Computers,0
1457000,3,12/27/2018,20190101,1279342,0,420,3,USD,Male,Harold Valdez,New York,NY,New York,10016,United States,North America,4/21/1941,Adventure Works Desktop PC1.80 ED182 Silver,Adventure Works,Silver,$254.86 ,$499.90 ,303,Desktops,3,Computers,0
1457027,1,12/27/2018,20190104,1433344,0,2091,2,USD,Male,Randall Fowler,Lynchburg,VA,Virginia,24504,United States,North America,1/22/1980,Contoso Water Heater 4.3GPM M1250 Blue,Contoso,Blue,$403.53 ,$877.50 ,804,Water Heaters,8,Home Appliances,0
1457027,2,12/27/2018,20190104,1433344,0,896,1,USD,Male,Randall Fowler,Lynchburg,VA,Virginia,24504,United States,North America,1/22/1980,SV Keyboard E90 White,Southridge Video,White,$21.28 ,$41.73 ,308,Computers Accessories,3,Computers,0
1457044,1,12/27/2018,20181230,1929478,0,1521,3,USD,Male,Sadoc Benavides,Norfolk,VA,Virginia,23502,United States,North America,8/31/1951,The Phone Company PDA Wifi 3.7-inch M250 Black,The Phone Company,Black,$142.56 ,$310.00 ,504,Smart phones & PDAs,5,Cell phones,0
1457052,1,12/27/2018,20190101,1410945,0,111,6,USD,Female,Wendie Vargas,Carlsbad,NM,New Mexico,88220,United States,North America,9/24/2000,WWI Wireless Transmitter and Bluetooth Headphones X250 Black,Wide World Importers,Black,$82.83 ,$249.99 ,106,Bluetooth Headphones,1,Audio,0
1457052,2,12/27/2018,20190101,1410945,0,2091,2,USD,Female,Wendie Vargas,Carlsbad,NM,New Mexico,88220,United States,North America,9/24/2000,Contoso Water Heater 4.3GPM M1250 Blue,Contoso,Blue,$403.53 ,$877.50 ,804,Water Heaters,8,Home Appliances,0
1457052,3,12/27/2018,20190101,1410945,0,435,2,USD,Female,Wendie Vargas,Carlsbad,NM,New Mexico,88220,United States,North America,9/24/2000,Adventure Works Desktop PC1.60 ED160 White,Adventure Works,White,$137.63 ,$269.95 ,303,Desktops,3,Computers,0
1457052,4,12/27/2018,20190101,1410945,0,2111,2,USD,Female,Wendie Vargas,Carlsbad,NM,New Mexico,88220,United States,North America,9/24/2000,Contoso Water Heater 4.3GPM M1250 Red,Contoso,Red,$403.53 ,$877.50 ,804,Water Heaters,8,Home Appliances,0
1457065,1,12/27/2018,20190103,48466,0,1577,2,AUD,Female,Matilda Shields,HASTINGS POINT,NSW,New South Wales,2489,Australia,Australia,12/13/1984,SV DVD Recorder L200 Black,Southridge Video,Black,$72.56 ,$219.00 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1457065,2,12/27/2018,20190103,48466,0,109,1,AUD,Female,Matilda Shields,HASTINGS POINT,NSW,New South Wales,2489,Australia,Australia,12/13/1984,WWI Stereo Bluetooth Headphones New Generation M370 Orange,Wide World Importers,Orange,$61.16 ,$132.99 ,106,Bluetooth Headphones,1,Audio,0
1457065,3,12/27/2018,20190103,48466,0,64,5,AUD,Female,Matilda Shields,HASTINGS POINT,NSW,New South Wales,2489,Australia,Australia,12/13/1984,WWI 2GB Spy Video Recorder Pen M300 Silver,Wide World Importers,Silver,$83.24 ,$181.00 ,104,Recording Pen,1,Audio,0
1457065,4,12/27/2018,20190103,48466,0,1627,1,AUD,Female,Matilda Shields,HASTINGS POINT,NSW,New South Wales,2489,Australia,Australia,12/13/1984,Contoso DVD 48 DVD Storage Binder M50 Black,Contoso,Black,$8.27 ,$17.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1457066,1,12/27/2018,20181229,1656861,0,1210,3,USD,Female,Valerie Davis,Crafton,PA,Pennsylvania,15205,United States,North America,5/15/1999,Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey,Fabrikam,Grey,$395.48 ,$860.00 ,405,Camcorders,4,Cameras and camcorders,0
1457066,2,12/27/2018,20181229,1656861,0,104,2,USD,Female,Valerie Davis,Crafton,PA,Pennsylvania,15205,United States,North America,5/15/1999,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,White,$52.88 ,$115.00 ,106,Bluetooth Headphones,1,Audio,0
1457066,3,12/27/2018,20181229,1656861,0,1428,2,USD,Female,Valerie Davis,Crafton,PA,Pennsylvania,15205,United States,North America,5/15/1999,"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey",The Phone Company,Grey,$123.24 ,$268.00 ,503,Touch Screen Phones,5,Cell phones,0
1457067,1,12/27/2018,20190102,1456036,0,1408,2,USD,Female,Dawn Watson,O Fallon,MO,Missouri,63366,United States,North America,5/18/1948,"The Phone Company Touch Screen Phone 1600 TFT-2.2"" L200 Black",The Phone Company,Black,$175.27 ,$529.00 ,503,Touch Screen Phones,5,Cell phones,0
1457072,1,12/27/2018,20181230,1538224,0,436,9,USD,Male,Richard Bixby,Albany,GA,Georgia,31707,United States,North America,3/12/1981,Adventure Works Desktop PC1.80 ED180 White,Adventure Works,White,$188.13 ,$369.00 ,303,Desktops,3,Computers,0
1457072,2,12/27/2018,20181230,1538224,0,1490,1,USD,Male,Richard Bixby,Albany,GA,Georgia,31707,United States,North America,3/12/1981,The Phone Company Smart phones without camera E100 White,The Phone Company,White,$65.77 ,$129.00 ,504,Smart phones & PDAs,5,Cell phones,0
1457072,3,12/27/2018,20181230,1538224,0,457,2,USD,Male,Richard Bixby,Albany,GA,Georgia,31707,United States,North America,3/12/1981,WWI Desktop PC1.60 E1600 White,Wide World Importers,White,$112.14 ,$219.95 ,303,Desktops,3,Computers,0
1457072,4,12/27/2018,20181230,1538224,0,1680,1,USD,Male,Richard Bixby,Albany,GA,Georgia,31707,United States,North America,3/12/1981,MGS Hand Games for students E400 Silver,Tailspin Toys,Silver,$3.56 ,$6.99 ,701,Boxed Games,7,Games and Toys,0
1457072,5,12/27/2018,20181230,1538224,0,484,1,USD,Male,Richard Bixby,Albany,GA,Georgia,31707,United States,North America,3/12/1981,Proseware LCD17W E202 White,Proseware,White,$65.77 ,$129.00 ,304,Monitors,3,Computers,0
1457072,6,12/27/2018,20181230,1538224,0,96,2,USD,Male,Richard Bixby,Albany,GA,Georgia,31707,United States,North America,3/12/1981,WWI Stereo Bluetooth Headphones E1000 White,Wide World Importers,White,$34.36 ,$67.40 ,106,Bluetooth Headphones,1,Audio,0
1457079,1,12/27/2018,20190102,282556,0,1654,1,CAD,Female,Georgia Hewitt,Elliot Lake,ON,Ontario,P5A 1X5,Canada,North America,5/31/1963,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Silver,$86.14 ,$259.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1457080,1,12/27/2018,20181229,890094,0,45,1,EUR,Female,Emmie Talboom,Eindhoven,NB,Noord-Brabant,5622 NC,Netherlands,Europe,3/24/1949,Contoso 16GB New Generation MP5 Player M1650 Pink,Contoso,Pink,$106.69 ,$232.00 ,101,MP4&MP3,1,Audio,0
1458013,1,12/28/2018,20190102,1718194,0,1080,1,USD,Female,Amanda Harding,Bay City,MI,Michigan,48706,United States,North America,2/27/1943,Contoso SLR Camera X143 Silver,Contoso,Silver,$214.03 ,$646.00 ,402,Digital SLR Cameras,4,Cameras and camcorders,0
1458019,1,12/28/2018,20181231,2077860,0,534,4,USD,Female,Jarmila Sirotková,Boston,MA,Massachusetts,2110,United States,North America,11/5/1954,WWI LCD19 E107 White,Wide World Importers,White,$70.87 ,$139.00 ,304,Monitors,3,Computers,0
1458019,2,12/28/2018,20181231,2077860,0,976,8,USD,Female,Jarmila Sirotková,Boston,MA,Massachusetts,2110,United States,North America,11/5/1954,A. Datum All in One Digital Camera M200 Pink,A. Datum,Pink,$86.45 ,$188.00 ,401,Digital Cameras,4,Cameras and camcorders,0
1458022,1,12/28/2018,20190103,458601,0,481,4,EUR,Female,Petra Schreiner,Geisenheim,HE,Hessen,65366,Germany,Europe,10/27/1962,Proseware LCD19 E1000 White,Proseware,White,$63.92 ,$139.00 ,304,Monitors,3,Computers,0
1458022,2,12/28/2018,20190103,458601,0,1621,2,EUR,Female,Petra Schreiner,Geisenheim,HE,Hessen,65366,Germany,Europe,10/27/1962,Contoso DVD Movies E100 Yellow,Contoso,Yellow,$6.62 ,$12.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1458022,3,12/28/2018,20190103,458601,0,2345,2,EUR,Female,Petra Schreiner,Geisenheim,HE,Hessen,65366,Germany,Europe,10/27/1962,Litware Chandelier M6015 Blue,Litware,Blue,$105.76 ,$229.99 ,806,Lamps,8,Home Appliances,0
1458023,1,12/28/2018,20190102,1654128,0,1706,7,USD,Female,Lauren Hayes,Tampa,FL,Florida,33605,United States,North America,5/5/1962,SV Hand Games women M40 Silver,Southridge Video,Silver,$4.08 ,$8.88 ,701,Boxed Games,7,Games and Toys,0
1458023,2,12/28/2018,20190102,1654128,0,1757,3,USD,Female,Lauren Hayes,Tampa,FL,Florida,33605,United States,North America,5/5/1962,MGS MechCommander 2 E123,Tailspin Toys,Black,$28.50 ,$55.90 ,702,Download Games,7,Games and Toys,0
1458023,3,12/28/2018,20190102,1654128,0,114,10,USD,Female,Lauren Hayes,Tampa,FL,Florida,33605,United States,North America,5/5/1962,WWI Wireless Transmitter and Bluetooth Headphones X250 Red,Wide World Importers,Red,$82.83 ,$249.99 ,106,Bluetooth Headphones,1,Audio,0
1458023,4,12/28/2018,20190102,1654128,0,508,1,USD,Female,Lauren Hayes,Tampa,FL,Florida,33605,United States,North America,5/5/1962,Adventure Works LCD20W M240 White,Adventure Works,White,$128.30 ,$279.00 ,304,Monitors,3,Computers,0
1458026,1,12/28/2018,20190101,1411860,0,2185,9,USD,Female,Doris Cunningham,Tioga,PA,Pennsylvania,16946,United States,North America,4/22/1976,Fabrikam Coffee Maker Auto 5C E090 Grey,Fabrikam,Grey,$83.10 ,$163.00 ,805,Coffee Machines,8,Home Appliances,0
1458026,2,12/28/2018,20190101,1411860,0,2338,1,USD,Female,Doris Cunningham,Tioga,PA,Pennsylvania,16946,United States,North America,4/22/1976,Litware Wall Lamp E2015 Grey,Litware,Grey,$61.17 ,$119.99 ,806,Lamps,8,Home Appliances,0
1458026,3,12/28/2018,20190101,1411860,0,59,3,USD,Female,Doris Cunningham,Tioga,PA,Pennsylvania,16946,United States,North America,4/22/1976,WWI 1GB Digital Voice Recorder Pen E100 Pink,Wide World Importers,Pink,$79.53 ,$156.00 ,104,Recording Pen,1,Audio,0
1458026,4,12/28/2018,20190101,1411860,0,1587,1,USD,Female,Doris Cunningham,Tioga,PA,Pennsylvania,16946,United States,North America,4/22/1976,SV DVD 48 DVD Storage Binder M50 Silver,Southridge Video,Silver,$8.27 ,$17.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1458027,1,12/28/2018,20190101,664411,0,1783,1,EUR,Male,Thiery Allain,MONT-DE-MARSAN,AQ,Aquitaine,40000,France,Europe,3/18/1991,MGS Age of Empires III 2008 E139,Tailspin Toys,White,$21.92 ,$43.00 ,702,Download Games,7,Games and Toys,0
1458027,2,12/28/2018,20190101,664411,0,520,8,EUR,Male,Thiery Allain,MONT-DE-MARSAN,AQ,Aquitaine,40000,France,Europe,3/18/1991,WWI LCD22W M2003 Black,Wide World Importers,Black,$224.97 ,$679.00 ,304,Monitors,3,Computers,0
1458027,3,12/28/2018,20190101,664411,0,1687,1,EUR,Male,Thiery Allain,MONT-DE-MARSAN,AQ,Aquitaine,40000,France,Europe,3/18/1991,SV Hand Games men M30 Yellow,Southridge Video,Yellow,$3.16 ,$6.88 ,701,Boxed Games,7,Games and Toys,0
1458031,1,12/28/2018,20181231,1165391,0,554,3,GBP,Female,Kerman Desaulniers,Toronto,CA,California,90017,United States,North America,11/11/1943,Proseware Projector 720p DLP56 White,Proseware,White,$459.40 ,$999.00 ,305,Projectors & Screens,3,Computers,0
1458031,2,12/28/2018,20181231,1165391,0,1616,1,GBP,Female,Kerman Desaulniers,Toronto,CA,California,90017,United States,North America,11/11/1943,Contoso DVD Player M100 Black,Contoso,Black,$26.21 ,$56.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1458031,3,12/28/2018,20181231,1165391,0,1321,2,GBP,Female,Kerman Desaulniers,Toronto,CA,California,90017,United States,North America,11/11/1943,Contoso Hybrid system M60 Black,Contoso,Black,$13.33 ,$28.99 ,501,Home & Office Phones,5,Cell phones,0
1458034,1,12/28/2018,20181230,1593888,0,104,3,USD,Male,Joshua Robinson,Phoenix,AZ,Arizona,85034,United States,North America,8/20/1992,WWI Wireless Bluetooth Stereo Headphones M270 White,Wide World Importers,White,$52.88 ,$115.00 ,106,Bluetooth Headphones,1,Audio,0
1458034,2,12/28/2018,20181230,1593888,0,1104,3,USD,Male,Joshua Robinson,Phoenix,AZ,Arizona,85034,United States,North America,8/20/1992,Contoso SLR Camera X146 Orange,Contoso,Orange,$141.47 ,$427.00 ,402,Digital SLR Cameras,4,Cameras and camcorders,0
1458034,3,12/28/2018,20181230,1593888,0,482,7,USD,Male,Joshua Robinson,Phoenix,AZ,Arizona,85034,United States,North America,8/20/1992,Proseware LCD19W M100 White,Proseware,White,$82.32 ,$179.00 ,304,Monitors,3,Computers,0
1458035,1,12/28/2018,20181230,1354140,0,1414,1,USD,Male,John Woody,Jonesville,LA,Louisiana,71343,United States,North America,12/4/1991,The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Black,The Phone Company,Black,$117.73 ,$256.00 ,503,Touch Screen Phones,5,Cell phones,0
1458035,2,12/28/2018,20181230,1354140,0,421,8,USD,Male,John Woody,Jonesville,LA,Louisiana,71343,United States,North America,12/4/1991,Adventure Works Desktop PC3.0 MS300 Silver,Adventure Works,Silver,$215.68 ,$469.00 ,303,Desktops,3,Computers,0
1458035,3,12/28/2018,20181230,1354140,0,2500,1,USD,Male,John Woody,Jonesville,LA,Louisiana,71343,United States,North America,12/4/1991,Contoso Phone Tough Skin Case E140 Silver,Contoso,Silver,$12.09 ,$23.72 ,505,Cell phones Accessories,5,Cell phones,0
1458039,1,12/28/2018,20181230,1156456,0,1806,1,GBP,Female,Kerman Desaulniers,Toronto,CA,California,90017,United States,North America,11/11/1943,MGS Zoo Tycoon Dinosaur Digs2009 E162,Tailspin Toys,Blue,$16.31 ,$32.00 ,702,Download Games,7,Games and Toys,0
1458044,1,12/28/2018,20190101,1352605,0,1151,1,USD,Male,Richard Griffin,Plano,TX,Texas,75074,United States,North America,4/13/2001,Fabrikam Budget Movie-Maker 2/3'' 17mm E100 Black,Fabrikam,Black,$209.03 ,$410.00 ,405,Camcorders,4,Cameras and camcorders,0
1458044,2,12/28/2018,20190101,1352605,0,1813,1,USD,Male,Richard Griffin,Plano,TX,Texas,75074,United States,North America,4/13/2001,MGS Racing Madness 2009 E169,Tailspin Toys,Blue,$16.31 ,$32.00 ,702,Download Games,7,Games and Toys,0
1458044,3,12/28/2018,20190101,1352605,0,1677,2,USD,Male,Richard Griffin,Plano,TX,Texas,75074,United States,North America,4/13/2001,MGS Hand Games for 12-16 boys E600 Red,Tailspin Toys,Red,$2.54 ,$4.99 ,701,Boxed Games,7,Games and Toys,0
1458045,1,12/28/2018,20181231,551331,0,1654,1,EUR,Male,Dennis Baumgaertner,Marktredwitz,BY,Freistaat Bayern,95603,Germany,Europe,3/13/1943,Contoso DVD 14-Inch Player Portable L100 Silver,Contoso,Silver,$86.14 ,$259.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1458045,2,12/28/2018,20181231,551331,0,593,2,EUR,Male,Dennis Baumgaertner,Marktredwitz,BY,Freistaat Bayern,95603,Germany,Europe,3/13/1943,Contoso Screen 125in M250 White,Contoso,White,$152.08 ,$459.00 ,305,Projectors & Screens,3,Computers,0
1458045,3,12/28/2018,20181231,551331,0,160,2,EUR,Male,Dennis Baumgaertner,Marktredwitz,BY,Freistaat Bayern,95603,Germany,Europe,3/13/1943,"Adventure Works 37"" 1080p LCD HDTV M150W Brown",Adventure Works,Brown,$505.85 ,"$1,099.99 ",201,Televisions,2,TV and Video,0
1458048,1,12/28/2018,20181231,300409,0,915,2,CAD,Male,Frank Loden,Toronto,ON,Ontario,M5H 1P6,Canada,North America,12/7/1975,SV 500GB USB 2.0 Portable External Hard Drive X405 Pink,Southridge Video,Pink,$59.31 ,$179.00 ,308,Computers Accessories,3,Computers,0
1458048,2,12/28/2018,20181231,300409,0,1615,2,CAD,Male,Frank Loden,Toronto,ON,Ontario,M5H 1P6,Canada,North America,12/7/1975,SV DVD 15-Inch Player Portable L200 White,Southridge Video,White,$96.08 ,$289.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1458048,3,12/28/2018,20181231,300409,0,1648,3,CAD,Male,Frank Loden,Toronto,ON,Ontario,M5H 1P6,Canada,North America,12/7/1975,Contoso DVD 7-Inch Player Portable E200 Black,Contoso,Black,$56.08 ,$109.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1458049,1,12/28/2018,20190103,1818102,0,1606,1,USD,Male,Tyrone Lewis,Sturtevant,WI,Wisconsin,53177,United States,North America,6/12/1954,SV DVD 9-Inch Player Portable M300 Silver,Southridge Video,Silver,$73.57 ,$159.99 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1458049,2,12/28/2018,20190103,1818102,0,1465,1,USD,Male,Tyrone Lewis,Sturtevant,WI,Wisconsin,53177,United States,North America,6/12/1954,Contoso Finger Touch Screen Phones M30 Black,Contoso,Black,$91.51 ,$199.00 ,503,Touch Screen Phones,5,Cell phones,0
1458049,3,12/28/2018,20190103,1818102,0,1457,2,USD,Male,Tyrone Lewis,Sturtevant,WI,Wisconsin,53177,United States,North America,6/12/1954,The Phone Company Touch Screen Phones - CRT M11 Gold,The Phone Company,Gold,$86.91 ,$189.00 ,503,Touch Screen Phones,5,Cell phones,0
1458049,4,12/28/2018,20190103,1818102,0,146,3,USD,Male,Tyrone Lewis,Sturtevant,WI,Wisconsin,53177,United States,North America,6/12/1954,"Adventure Works 52"" LCD HDTV X590 Black",Adventure Works,Black,$960.82 ,"$2,899.99 ",201,Televisions,2,TV and Video,0
1458051,1,12/28/2018,20190103,1167778,0,1641,2,GBP,Female,Kerman Desaulniers,Toronto,CA,California,90017,United States,North America,11/11/1943,Contoso DVD 55DVD Storage Binder M56 Red,Contoso,Red,$5.82 ,$12.66 ,602,Movie DVD,6,"Music, Movies and Audio Books",0
1459010,1,12/29/2018,20181231,1214035,0,448,5,USD,Female,Robyn Wilson,Beaverton,OR,Oregon,97008,United States,North America,1/21/1981,WWI Desktop PC1.80 E1801 Black,Wide World Importers,Black,$137.60 ,$269.90 ,303,Desktops,3,Computers,0
1459010,2,12/29/2018,20181231,1214035,0,1510,7,USD,Female,Robyn Wilson,Beaverton,OR,Oregon,97008,United States,North America,1/21/1981,The Phone Company Smart phones without camera E100 Gold,The Phone Company,Gold,$65.77 ,$129.00 ,504,Smart phones & PDAs,5,Cell phones,0
1459017,1,12/29/2018,20190104,155350,0,350,1,AUD,Male,Jasper Bleasdale,CETHANA,TAS,Tasmania,7306,Australia,Australia,9/16/1947,Fabrikam Laptop12W M2080 Silver,Fabrikam,Silver,$203.42 ,$399.00 ,301,Laptops,3,Computers,0
